x1,x2,x3,x4
-1.3836452014939669,-2.686308555148401,-1.3712537739059885,0.39667215704816
0.09593252282759297,0.013816161454957608,-0.7237784769428817,-1.0281773129331189
1.3250258233552035,2.367297985023279,-0.009453692881415732,2.799896235299125
-1.7180783621477826,-5.102043606139021,-2.2785994661816744,0.5440079155839125
0.5027418301121662,0.09350185672332453,-0.1512834966054648,1.095976460304301
-0.6472082367653138,-0.2956022649171544,-0.35257697462721793,0.5218479307174708
-1.1641886856608012,-1.5807695801584798,0.19846314800335563,1.215739812255868
-0.7575210973413341,-0.38614900542660735,-1.2865052803948465,-0.665925296887705
-0.8570161179386029,-0.5995748505637548,-1.730964348364294,-0.9885267625636786
0.31236788717116853,-0.054516229231049394,-0.2508683638532372,-0.30880650053928865
1.3248476448656772,2.2626667261763376,0.470831032430998,1.0040552661353652
-0.8823876898779881,-0.7484787753300353,0.2146881779662938,0.34454995430968827
0.20991680653650943,0.04978427742370436,-0.055760196392955375,-0.35062805775857925
0.4269736199160639,0.09519584397221893,0.93944707378786,-0.6021405785185212
1.0568185045508511,1.1574957137006354,1.1155584284343223,-1.0465518924551565
1.120442991926885,1.3889021174175957,0.9057377001691236,0.3077870586753326
0.09002296553880595,-0.02656691717367516,0.5277608606202909,0.8779393418693803
0.08689611158186836,0.09760835317403237,-0.263478898397513,-1.0368113217844097
0.33887012269304273,0.13317535014860438,0.6999566703591579,-1.9609011970258938
0.022932960498418965,-0.05544695834271319,-0.2944840146905018,-0.9654679494832752
-0.054507685498067435,0.03717217905589565,-0.6334340619214055,0.9883659099536429
-0.13856153861515896,-0.001329583839055391,-1.0948374863686838,-0.5687101490789338
-1.2482989460548854,-1.9005186514012622,-0.8097891618988956,0.14524454135401585
1.4641577980876967,3.164832924929633,2.0803939864429326,0.4501057265046935
-0.18319789766012073,0.04386950274104775,0.48478655748784016,-0.10530054993859146
-2.4503079767809224,-14.673152560723235,-0.23476789444247115,1.478972463998469
-1.822519346369568,-6.042125006634583,-2.5939636504159433,0.13824664051048277
-2.197982342545159,-10.610981661578258,-1.7670620623183884,-0.2001917512694448
-0.32489132752342753,-0.011340440394970046,-0.3669626417056001,0.10469967474491429
0.33933204628987385,0.027761959967356246,-0.08074478132018847,0.5743998514895491
1.5048350701323632,3.3442891368161645,1.2664270048412756,-0.34993830515896307
0.12754823515646463,-0.02870949979509448,-0.14213380343281873,1.1412465847076574
1.062104364840356,1.185096777181835,1.148454630161574,-0.15962834294527772
0.6753869257694756,0.224837558905585,0.1964953342433201,-0.5189211417348113
-0.31222917199888894,-0.08261151752649513,0.335305708421685,-0.19830383419861747
0.3890949463980138,0.1026124846196709,0.5549303034791806,-0.7090807252195436
0.0654706784732577,-0.013746278894667736,0.7276285788030435,-0.15796308090235958
-0.007400825015592916,0.0701254010175726,-0.9878223339209691,-0.1186297525655389
-0.2616206995931139,0.02797478949635829,0.684950065105791,0.08352261799060577
0.4902414950020872,0.10833723401943945,1.0394423926757463,0.392332069004404
-2.573064690191175,-17.030093679568672,-3.29315979761167,-0.3371473829782983
1.245791260384092,1.8623716479471262,0.8839202739573151,1.0424624265336673
-0.055582447116385214,-0.005698357342475571,0.033577789545388266,1.6796526124257571
0.9818422924525149,0.9230374525571408,-0.040588947536572495,0.3850578606339235
0.815712817159774,0.5661336573318823,1.2155574223752872,-0.45268596567623665
1.0859323053528205,1.3219668059532734,0.0682264461441564,0.00957562108962284
-0.4785379547165866,-0.11868311231362018,-1.0520286332343272,0.9136493897836597
-0.7421050399851857,-0.4375311240380993,-1.0889297058427228,-0.10644044659190613
0.5561488159023974,0.18254457050640627,0.9619698129534286,0.17979304789979433
1.67533363922687,4.694810314619405,1.3468059716851888,0.4319214549499998
-1.3155168044364969,-2.2358474795422034,-0.95446561994084,-1.3163051941908352
-0.3323448664886969,0.009842773285976672,0.0633015420014115,-0.38819243683076515
0.33771270889108745,-0.0059709216504103685,-0.006479565298243256,-0.19362834809030133
0.8167421097283843,0.5555143674071414,-0.8908381886924175,0.4019641267565297
0.620708651306469,0.16774331256790623,-0.16798920109608945,0.11164264325392906
-0.4880135471624454,-0.09691830356818207,-1.2080917581264528,-0.7163593351519115
-0.3567239118598841,-0.010952574402643467,0.9908716440400123,0.4073052501379956
1.3713449784573937,2.5777566029967987,1.3456781651721366,-0.9779305229798251
1.2014127574584095,1.7416604099551145,1.289266600190543,-1.2730855056823804
-0.9158323740542456,-0.7058147867076617,-1.2513910301445827,1.2874613691892687
-0.9742830331859175,-0.9110984364807464,-0.2343338994273082,0.17319518773231576
1.198417103285224,1.7701828811164388,1.0685173295594375,-0.41507767680266416
-1.3752147331587674,-2.6081564835633517,-1.2981587988856578,-0.3632105482400908
-0.4581556424757427,-0.06648228522916766,-0.2992272054989562,0.14824180691989713
-0.009531792256589542,0.0006982342315206805,0.07132549624239203,0.06883856628790626
2.0667728626534396,8.872697667557205,1.1580224952054405,-0.2711032971125613
-0.16593479701740244,-0.06273309665304896,0.008332271552137255,0.9397176919497241
0.48102323185241136,0.17753674702187466,-0.06699982347468608,-1.4432259137116425
-0.2398981457221576,0.024074951105975156,-0.07814988877083552,1.4920691267433772
-0.5848942377990967,-0.13605944532601805,0.3706464771328684,-0.4856905537740802
0.021388543108279492,-0.07351861876047877,-0.7624694788389035,0.4908621354829967
0.30961382868751786,0.016773777002678986,0.635987700613571,-1.0965970862781067
1.8691659594001047,6.514537935062906,1.9340222824002324,-1.612286488876074
0.3301790659967845,-0.004152950721012072,0.28271498242682785,0.6137787303312232
0.2867348184331126,-0.026395903436763155,1.0286163403699642,-0.5860283552915445
-0.5732906329132328,-0.19432642995070865,0.8108098447294992,1.2757126854475367
-0.6406786604280431,-0.2993903173986204,-0.3132608459749981,-0.2817090180658286
-0.5045234982527526,-0.18795066698728471,-1.3869622016898642,0.3347067288482973
1.243986103830941,1.9524232670582815,1.1813000801424394,0.6474675312306294
0.6523890141703557,0.3183010197853852,-0.8133497306978295,1.362031592112931
-0.5596065500354683,-0.191433162264884,-0.08968817493628017,-1.6292372924486005
-0.009014590834879724,-0.028928796082162735,0.4192138812731575,-1.1493947320710127
-0.6604893674681941,-0.30153771797628676,-0.6216964662077396,2.512131461229121
0.08059087156250062,-0.07159861984639847,-0.2149891357820171,-0.21473135300408605
-2.1663734389606746,-10.15236277469297,-0.13488210457598027,-0.0886959048710834
1.0721875233654357,1.1721437981870513,-0.026456831999759567,0.010723553869110418
0.27005044085888075,-0.08133423742682847,-0.8095484963690358,-1.675418154416631
-0.557109181868692,-0.17891131498539603,-0.8307906557351331,-1.2538235107497617
0.5809697592414349,0.26927497763483765,0.31093293803502764,0.5858928961978958
1.3799939738183729,2.4848906565805526,1.197568921886797,-1.2760210979051838
0.9102687350147407,0.7985021164425696,1.570114551142249,-0.6893899632290641
-1.8872125966988074,-6.778455431478238,-1.963639572626608,-0.8063500268493417
1.0464313919799781,1.1646974856666277,1.236366452786768,1.9101658182633445
-0.690665009473393,-0.37366110640062544,0.35935131084057503,0.4319376357089941
0.34041070893676045,0.0425140938400656,-0.08378199471121389,-0.08108759916969159
-0.7155001691374271,-0.35539282097461117,0.005716419891134139,0.4449828178904815
1.5945774657828697,4.044973578099257,0.4904743128550313,0.14992380273469166
0.024348734525779712,-0.023578590818993547,-0.20366664250682942,0.5371914791937918
1.7268373692793606,5.219870546117445,1.3450266003279732,2.654257050045967
-0.3716558958959942,-0.1354079449843334,-0.48263084085901464,-0.17438948952515645
1.7520883117221753,5.388550868333495,1.9324193841820165,-0.8406238134821093
