x,y
0.5524471302123587,3.351035194257845
-1.2451283586032906,-1.9669283475411397
0.905568660140809,5.632344646847441
0.6817328086542006,4.292112745151052
-0.15903663733244322,0.5388566517704534
0.42616697681629884,3.3647701481843515
-1.2805350452242001,-3.1166698933198678
-0.8917928788399716,-1.5316109876479531
2.1196336047202116,8.254179085257563
1.073255935279892,4.24363756199465
-0.4627863645559243,0.7426191686608167
-0.021668769431393543,-0.4156155497168892
-0.628550074756226,0.05000614263823833
0.29364637731554355,3.6047779207560793
0.8337338938858665,4.272997110765056
-0.3426776538819052,0.3713661840685807
0.147440785658537,3.257012368237022
-0.1467543620137259,0.7838190023013354
0.2327463437744283,4.786968218541916
-1.058205141144941,-3.9428374204180825
-0.24194486542737537,0.6281750972655731
-0.4606931057788147,-1.297108186652332
-1.1270869565159454,-2.8162266918212717
-0.5941692338783868,0.12204382494292543
0.08580668947004501,1.6013074893259711
1.5357909346658893,4.972060388610519
1.4578864688774578,4.933923977360195
-0.14506143844774516,-0.5686997951173884
0.11446563692789903,3.594184420003356
1.49300021594067,5.913017993735416
1.9860193677158795,7.241325737070944
-0.21558591119291665,1.801089398393106
0.4673456919250038,-3.208223763401149
-0.09419723255758727,2.421903077850761
1.4558058834368208,6.30065340394993
1.6558816125916271,3.5198156303186794
-1.7748453548926588,-5.270105798460854
0.5360110711065643,2.8237212412303747
-2.257826838509352,-4.536231118784746
0.010008995717430651,2.35795140179029
-0.035723104237065324,-1.1569694514195001
-0.26394351331776694,1.50170028658607
0.4240438392635729,3.1271103024311806
-0.6957613710400488,-0.3909847640821674
0.3124764531599576,3.7401515778937937
0.14680736665567953,1.693498005378939
0.7583431960613927,5.007473551161582
-0.44045091058915403,-0.6481362409806471
-0.40490424466186314,-0.5848553497785866
-0.7321598636689163,1.4870028772758626
-0.9659857381002243,-1.858347232243325
-0.8483080579803943,0.4442592378643888
0.726438793194838,3.297645803049397
2.416717494249183,9.980693169117437
0.2625368953645936,1.0201810617290623
0.8711618089350948,3.2768922301063697
2.2728691882330243,7.505859816030012
2.4407466212659172,9.255921286615719
-0.12943235109390844,0.675422639429293
-0.8613232541444055,-2.5027769534284117
-1.1141776184471999,-3.1011182860056588
0.8052970175266544,3.5876465160800635
-0.5081326092571934,-0.9217709481481913
-0.4294770897162783,-0.45225082718503495
-0.22970299778805942,0.47711957395101057
1.0246512242981545,5.5192072029635355
1.0185865515356667,4.372949055657488
1.6165273669459541,8.181215674740644
0.756429216537429,3.272961182990409
-0.4021203002490444,0.8778077483336739
0.40990055504307527,7.37254447501986
-0.9735727436146498,-0.8731649699652851
-0.8778597763712039,-0.8467618771216257
-0.5159492050036251,-1.06283615669449
-0.6048672581751318,1.9209989024266545
-1.1248075377896738,-1.0287909016310903
-0.36466760659948594,1.9675940402905334
1.475818097371887,6.64366526975388
-1.228615018749086,-1.0638455527797952
-1.4057551853300632,-0.7140102780424922
0.15521569920533212,0.8078658873637481
-1.0848821839134923,-1.1049398535935873
-0.675816718100559,-1.6525448716031454
0.8709435891939569,5.714250799477944
0.2570781281466376,0.23877017887418361
1.6710884608944707,6.190984066584958
-0.2519081178915946,1.847288923250391
1.4658070685956444,5.946875852338032
-0.9484923020143843,-0.41791295979631304
1.0922237495351885,4.523389687724193
-0.8292160432342023,-0.49085535776769795
0.25897125503914503,-0.9019550725219978
0.5351074753353173,2.501085634034909
0.22596135165420328,2.31027001288244
-0.8642608432796413,-1.754948921745926
-1.613967320059413,-3.60287249532616
0.8772330965590628,4.156617586819307
-0.09500473345543105,-2.09442329131457
-0.4449899732787577,2.5319502189843117
-0.59006649435919,-1.0613293424325707
0.0034790563918720052,0.1557910661408104
0.04482284545724116,-0.3133838461541385
-0.9636356895050173,-3.6193238965699552
0.2463698987011392,3.01942185594032
0.493300456437106,3.100330709237463
0.23766481764118416,2.0150663663493638
1.088471625757601,4.30310660078736
0.6297393304565353,2.448529396569512
1.2921078028035182,3.9516813173377727
-1.1617869259664075,-2.0072642015644404
1.9711358842213904,8.055004065605601
0.35252609076645214,1.568919138054268
-0.5332675301017604,-0.2869806634938942
1.4829928104341925,7.5336763093473476
0.5455233125332448,3.8362572645145665
0.5505107787692356,3.1819260380595953
-2.3982776547399083,-6.798972794988918
0.638941723194513,4.046128819463671
-0.4065204586379941,0.30026749374852313
-0.5760356332562417,1.3925474766415236
0.15594502574257174,3.503219784976922
1.119783902233658,4.2574402547152985
-0.06246506204934368,1.804783769900721
-0.41522009050225045,-0.2146161697358544
0.2816174145482934,2.5071569421180775
0.4278984662179355,2.0335903131745723
-2.144650738940974,-5.960483492268319
0.4643660842144537,3.044660196423904
-0.2487092789235452,0.45827568782959743
-0.020322230085059102,1.1921958078013128
-0.3570793090681841,0.7864269900892988
-0.8700065659173724,-0.30383463013203804
0.5026554727233287,3.7509246190621095
-1.89265447780693,-3.988966844118535
1.6200323246324124,6.173396722776587
-0.33890099660348383,-0.00011943812148296207
1.0903790802261306,4.7659184327549555
-0.5095832851212436,1.4008257298312274
0.9488711560477154,3.148092011738288
0.5124845734976479,2.6435400936091042
0.23761944285514344,2.22478770355188
0.003108801580953508,0.7519827534899611
-0.08041386827127653,0.5799396478704337
0.27731516654175675,3.8747156251554955
1.2456913967166796,5.569541814927055
1.3979460102555545,7.384305317010044
-0.15348917677390692,0.3750490745473605
0.5396260561096268,4.0101561164335
-0.46053280949361,-0.6887894155657837
1.551596802941869,6.821415596403267
0.14685609836085065,5.301530320232681
0.23591748909132637,1.147489164176101
0.7419356852302986,-1.5075953508524451
-0.9560100341599681,-3.41750396438956
-2.11472681700147,-4.389319708763595
-1.0173151660182274,0.279304029644585
1.1053070000931722,3.8689135690926597
0.07129312116656192,1.43837662652976
2.3576795170357365,8.233143983298707
1.0270436163659826,7.172908286806153
0.879842135691573,4.734631282322695
-0.45884499218195524,0.5622136858192917
2.322509597001803,7.204899477290474
0.5706470382190401,7.756360704856384
0.18671405214877113,1.9473782467718446
0.9449843850430921,4.813861313597138
-0.9323368462823667,-0.2331492575431564
0.13388295805889275,1.9847863934893384
-1.8082174598146257,-4.07905259533863
1.2864090859121957,4.460389663822113
0.0724829269682658,0.703865275089214
-1.435630483167148,-0.851458180595789
-1.6518604753768928,-2.2317430508533205
0.49824123378030344,3.3878097046484634
-0.386588907950229,1.1164601071033093
